8683f7ff_c07f3fff_05845b44_xxxxx_x | 05845b44_1
46dfb149_ce3cc8b0_b817ab3c_xxxxx_x | b817ab3a_0
3e800001_407ffffe_3d800002_xxxxx_x | 3d800002_1
3e800001_b3effff7_ca08888e_xxxxx_x | ca08888f_0
ca707fff_45fdffff_c3f264c9_xxxxx_x | c3f264ca_0
417fff5f_40800000_407fff5f_xxxxx_x | 407fff5f_1
ce008000_28000008_e5807ff8_xxxxx_x | e5807ff8_1
3e800001_40800000_3d800001_xxxxx_x | 3d800001_1
c1f7fffe_bffc9222_417b5df8_xxxxx_x | 417b5df9_0
3e800001_4f000800_2efff003_xxxxx_x | 2efff003_1
7e89fffe_c6ffc01e_f70a2276_xxxxx_x | f70a2276_1
da000200_40800001_d90001ff_xxxxx_x | d90001ff_1
c1e00100_40bfffe0_c0955619_xxxxx_x | c0955619_1
3e800001_40800001_3d000000_xxxxx_x | 3d800000_0
417ff83e_302d3104_50bd2dbc_xxxxx_x | 50bd2db9_0
3e800001_42ffde00_3b001103_xxxxx_x | 3b001103_1
3ff80007_40ffffff_3e780008_xxxxx_x | 3e780008_1
3f00000a_b180200e_ccffc008_xxxxx_x | ccffc008_1
3e800001_40ffffff_3d000001_xxxxx_x | 3d000002_0
3e800001_cf821ffe_ae7bd1ca_xxxxx_x | ae7bd1ca_1
be7f7ffd_c3fc4d7a_3a019f41_xxxxx_x | 3a019f41_1
b3f01fff_40fffffe_b2702001_xxxxx_x | b2702001_1
3ddffffe_418fbfff_3bc77517_xxxxx_x | 3bc77517_1
3e800001_40fffffe_3d000002_xxxxx_x | 3d000002_1
bb77fff7_ce804003_2c77842f_xxxxx_x | 2c77842f_1
3e800001_de7fdf7e_9f801044_xxxxx_x | 9f801044_1
4ba7ec33_4b800000_3fa7ec33_xxxxx_x | 3fa7ec33_1
4e431c09_4e0fefff_3fad8189_xxxxx_x | 3fad8189_1
3e800001_4b800000_32800001_xxxxx_x | 32800001_1
92effefe_4584001f_8ce8b8fe_xxxxx_x | 8ce8b8fe_1
3e800001_015fffff_7c924926_xxxxx_x | 7c924926_1
40000001_4b800001_33800000_xxxxx_x | 34000000_0
3fffe00f_3e7dfe00_4100f2ef_xxxxx_x | 4100f2ef_1
3e800001_4b800001_32000000_xxxxx_x | 32800000_0
3e800001_478003ff_367ff804_xxxxx_x | 367ff804_1
f91c6bd5_49902000_ef0aeba5_xxxxx_x | ef0aeba5_1
feffffd8_5187ff7f_ecf0f1b0_xxxxx_x | ecf0f1b0_1
3e800001_4bffffff_32000001_xxxxx_x | 32000002_0
a01ff7ff_c0802006_1f1fd003_xxxxx_x | 1f1fd004_0
3e800001_3e45a3e4_3fa5cbd7_xxxxx_x | 3fa5cbd7_1
3e7ffeff_4ef7f7ff_2f0424c7_xxxxx_x | 2f0424c7_1
b3ff7ffd_4bfffffe_a77f7fff_xxxxx_x | a77f7fff_1
c057ffff_4138fbdd_be957634_xxxxx_x | be957632_0
3e800001_4bfffffe_32000002_xxxxx_x | 32000002_1
c1ff9fff_3ef7dfff_c2840084_xxxxx_x | c2840084_1
417dfffe_b87dfffc_c8800001_xxxxx_x | c8800001_1
3e800001_4bf4ff3f_3205bfa1_xxxxx_x | 3205bfa2_0
bef80000_befff7ee_3f7807d2_xxxxx_x | 3f7807d2_1
3380f800_417fdff7_31810825_xxxxx_x | 31810826_0
3e800001_c07fffec_bd80000a_xxxxx_x | bd80000b_0
e587fdff_de7f807f_468841dc_xxxxx_x | 468841dc_1
4f76d476_41ffff40_4cf6d52f_xxxxx_x | 4cf6d52f_1
0d000003_4187bfff_0af16290_xxxxx_x | 0af16290_1
3e800001_3e810200_3f7e0009_xxxxx_x | 3f7e000a_0
cf020000_3f7fc01f_cf022078_xxxxx_x | cf022078_1
5ef417f4_c08db5db_dddc7a4a_xxxxx_x | dddc7a4a_1
c151c2a6_c0091e0b_40c3d00f_xxxxx_x | 40c3d00f_1
3e800001_cf03ffbf_aef83e8b_xxxxx_x | aef83e8c_0
5ba2cc25_bf7fffc0_dba2cc4d_xxxxx_x | dba2cc4e_0
4e34156c_2e104225_5f9fc9a5_xxxxx_x | 5f9fc9a5_1
4c0f7ffe_bec003fe_ccbf5158_xxxxx_x | ccbf5158_1
3e800001_cefe0003_af010203_xxxxx_x | af010204_0
b7bd1981_c2fff7c0_343d1f99_xxxxx_x | 343d1f99_1
db6f7fff_3da73e49_dd374d43_xxxxx_x | dd374d43_1
3e800001_4b84a062_327711df_xxxxx_x | 327711e0_0
df803fff_a9736346_7586e555_xxxxx_x | 7586e555_1
deff7ffb_3e041000_e077a3e7_xxxxx_x | e077a3e7_1
b87ffffb_406488bb_b78f6225_xxxxx_x | b78f6225_1
3472d28d_417bf7ff_3276b518_xxxxx_x | 3276b518_1
85ff801f_c1fff7fb_037f8820_xxxxx_x | 037f8820_1
3e800001_5e7ff007_1f8007fe_xxxxx_x | 1f8007fe_1
b801fff0_3b7f7800_bc024524_xxxxx_x | bc024525_0
4103fffe_cc000020_b483ffdd_xxxxx_x | b483ffdd_1
3e800001_bec00400_bf2aa71e_xxxxx_x | bf2aa71e_1
cf05ffff_c0f7dfff_4d8a646f_xxxxx_x | 4d8a6470_0
c04ae01f_5e77fffa_a1516b80_xxxxx_x | a1516b80_1
3e800001_40f2a057_3d070e31_xxxxx_x | 3d070e31_1
c27effee_de53b9a8_239a2973_xxxxx_x | 239a2973_1
3e800001_4077ff7f_3d84214e_xxxxx_x | 3d84214e_1
40d881dc_0f7ffe3e_70d88358_xxxxx_x | 70d88359_0
c77ffc01_5e907fff_a862c11e_xxxxx_x | a862c11e_1
cffff83e_bf003fff_507f7884_xxxxx_x | 507f7884_1
3e800001_3f1425a5_3edd2f88_xxxxx_x | 3edd2f88_1
408000fc_41e934a9_3e0c83ee_xxxxx_x | 3e0c83ef_0
b41fffde_01080006_f2969670_xxxxx_x | f2969670_1
3e800001_c17fffff_bc800001_xxxxx_x | bc800002_0
c07ffbef_c3ffffff_3bfffbf0_xxxxx_x | 3bfffbf0_1
3e800001_5f7fde00_1e801103_xxxxx_x | 1e801103_1
407ff07f_4e82003e_317c0005_xxxxx_x | 317c0005_1
7edf4b8a_c00ffdff_fe467ecc_xxxxx_x | fe467ecc_1
3e800001_c9000027_b4ffffb3_xxxxx_x | b4ffffb4_0
37080000_ce7bfeff_a80a292f_xxxxx_x | a80a292f_1
be807fff_817bdfff_7c829abd_xxxxx_x | 7c829abe_0
3e800001_ce807fdf_af7f0142_xxxxx_x | af7f0142_1
4f9fffc0_3fddfffe_4f3880df_xxxxx_x | 4f3880df_1
39ffff6f_b3800000_c5ffff6f_xxxxx_x | c5ffff6f_1
4e7ffe03_ce5ffff7_bf924807_xxxxx_x | bf924808_0
3e800001_b3800000_ca800001_xxxxx_x | ca800001_1
4affbefe_bde01000_cc92198f_xxxxx_x | cc92198f_1
3e800001_de7ff77e_9f800442_xxxxx_x | 9f800442_1
df07ffef_23007ffc_fb87787b_xxxxx_x | fb87787b_1
c072eb8c_b3800001_4c72eb8a_xxxxx_x | 4c72eb8a_1
be00ea0a_cbf00020_3189821a_xxxxx_x | 3189821a_1
3e800001_b3800001_ca000000_xxxxx_x | ca800000_0
3e800001_4bfffbf6_32000206_xxxxx_x | 32000206_1
fe87fdfe_fe807ffe_3f87768a_xxxxx_x | 3f87768a_1
d14b3466_b3ffffff_5ccb3466_xxxxx_x | 5ccb3467_0
40808004_c93116fe_b6b9c249_xxxxx_x | b6b9c24a_0
3e800001_b3ffffff_ca000001_xxxxx_x | ca000002_0
46d26c1c_e37e000e_a2d41439_xxxxx_x | a2d41439_1
3e800001_4020003f_3dcccc7e_xxxxx_x | 3dcccc7e_1
d4803fbf_3e77f800_d584671b_xxxxx_x | d584671b_1
5e80037f_b3fffffe_ea000380_xxxxx_x | ea000380_1
4cff0007_3ed24030_4d9b3e48_xxxxx_x | 4d9b3e48_1
3e800001_b3fffffe_ca000002_xxxxx_x | ca000002_1
40bff7ff_7ef00200_014cc28e_xxxxx_x | 014cc28e_1
3e800001_bf1fbfff_becd1edc_xxxxx_x | becd1edc_1
be78000f_d5a03fff_28461737_xxxxx_x | 28461737_1
c3efd896_be800000_44efd896_xxxxx_x | 44efd896_1
313e7401_cf800300_a13e6f8d_xxxxx_x | a13e6f8a_0
3e800001_be800000_bf800001_xxxxx_x | bf800001_1
4f002080_4ffff7f7_3e802485_xxxxx_x | 3e802486_0
3e800001_3cefffde_4108889c_xxxxx_x | 4108889d_0
df99726b_decc4887_40404b37_xxxxx_x | 40404b38_0
c1000042_be800001_42000041_xxxxx_x | 42000041_1
c1880007_d1466b6e_2faf7775_xxxxx_x | 2faf7775_1
3e800001_be800001_bf000000_xxxxx_x | bf800000_0
4bffffc0_4b8000ff_3ffffdc2_xxxxx_x | 3ffffdc2_1
3e800001_c2020003_bbfc0fbd_xxxxx_x | bbfc0fbd_1
aafffff9_de091776_0c6f05c2_xxxxx_x | 0c6f05c2_1
5e9f3f58_beffffff_df1f3f58_xxxxx_x | df1f3f59_0
bf380000_3d803fff_c137a42f_xxxxx_x | c137a42f_1
3e800001_beffffff_bf000001_xxxxx_x | bf000002_0
ce7ff7bf_5f7f8400_ae8039fb_xxxxx_x | ae8039fc_0
5f1fff7e_befffffe_df9fff7f_xxxxx_x | df9fff7f_1
41500000_7e85ffff_0246afc4_xxxxx_x | 0246afc4_1
3e800001_befffffe_bf000002_xxxxx_x | bf000002_1
dc10ffff_3d800036_de10ffc2_xxxxx_x | de10ffc2_1
3e800001_df5ffffe_9e924927_xxxxx_x | 9e924927_1
33f7fefe_81001ffe_f277c114_xxxxx_x | f277c112_0
4b77fdff_bf000000_cbf7fdff_xxxxx_x | cbf7fdff_1
29ffc080_ce80effe_9afde47a_xxxxx_x | 9afde478_0
3e800001_bf000000_bf000001_xxxxx_x | bf000001_1
eb48346c_3f4efa76_eb779f43_xxxxx_x | eb779f44_0
3e800001_41800fbf_3c7fe088_xxxxx_x | 3c7fe088_1
bb8000de_267fffff_d48000de_xxxxx_x | d48000df_0
b38001ff_bf000001_340001fe_xxxxx_x | 340001fe_1
3e800001_bf000001_be800000_xxxxx_x | bf000000_0
33dcbfd7_8b880000_e7cfc39d_xxxxx_x | e7cfc39d_1
3e800001_4ffc3fff_2e01e724_xxxxx_x | 2e01e724_1
ceff8000_4fffef80_be7f9079_xxxxx_x | be7f9079_1
c17fbeff_bf7fffff_417fbf00_xxxxx_x | 417fbf00_1
b80f8000_3f7ff7df_b80f848e_xxxxx_x | b80f848f_0
3e800001_bf7fffff_be800001_xxxxx_x | be800002_0
bdfffef8_bf08000f_3e70efde_xxxxx_x | 3e70efde_1
3e800001_2004fffe_5df66043_xxxxx_x | 5df66043_1
3a7ffdfe_bd6df06f_bc89b62e_xxxxx_x | bc89b62e_1
4eb82af4_bf7ffffe_ceb82af5_xxxxx_x | ceb82af5_1
cffffff8_9c5e082e_73139511_xxxxx_x | 73139511_1
3e800001_bf7ffffe_be800002_xxxxx_x | be800002_1
3e800001_88685ab3_f58d06aa_xxxxx_x | f58d06aa_1
37040400_4ffff780_26840862_xxxxx_x | 26840862_1
38dedcaa_bf800000_b8dedcaa_xxxxx_x | b8dedcaa_1
c1f00955_ac51def5_551265de_xxxxx_x | 551265de_1
3e800001_bf800000_be800001_xxxxx_x | be800001_1
3e800001_57000000_27000001_xxxxx_x | 27000001_1
bdffefbf_d0e0fffe_2c919976_xxxxx_x | 2c919976_1
46c5c11f_bf800001_c6c5c11d_xxxxx_x | c6c5c11d_1
41800a00_8bffffff_f5000a00_xxxxx_x | f5000a01_0
3e800001_bf800001_be000000_xxxxx_x | be800000_0
c07fffff_c702020e_38fc0bc4_xxxxx_x | 38fc0bc4_1
3e800001_4f7fffe6_2e80000d_xxxxx_x | 2e80000e_0
417ffc1f_407ccf47_40819b8d_xxxxx_x | 40819b8d_1
c06fffbe_bfffffff_3fefffbf_xxxxx_x | 3fefffbf_1
3e800001_bfffffff_be000001_xxxxx_x | be000002_0
46dfffbe_4beff000_3a6efe97_xxxxx_x | 3a6efe97_1
3e800001_befffbc0_bf000221_xxxxx_x | bf000221_1
cf7efffe_3e01fffe_d0fb13b3_xxxxx_x | d0fb13b3_1
ca64944f_bffffffe_49e49450_xxxxx_x | 49e49451_0
3e8fffbf_2983bfff_548be67f_xxxxx_x | 548be67f_1
3e800001_bffffffe_be000002_xxxxx_x | be000002_1
3e7c0100_be9fffdf_bf499a90_xxxxx_x | bf499a90_1
3e800001_c0820000_bd7c0fc3_xxxxx_x | bd7c0fc3_1
c075fffe_c0fffff8_3ef60005_xxxxx_x | 3ef60006_0
32706845_c0000000_b1f06845_xxxxx_x | b1f06845_1
397beffe_5e7fe080_1a7c0f02_xxxxx_x | 1a7c0f02_1
3e800001_c0000000_be000001_xxxxx_x | be000001_1
4bfffffb_c000013f_cb7ffd7d_xxxxx_x | cb7ffd7d_1
357ffffe_ed205afd_87cc5896_xxxxx_x | 87cc5896_1
4bfbfff7_c0000001_cb7bfff5_xxxxx_x | cb7bfff5_1
5e7fff04_b3cf33fd_ea1e245c_xxxxx_x | ea1e245a_0
3e800001_c0000001_bd800000_xxxxx_x | be000000_0
407c003f_3fd2c731_40190898_xxxxx_x | 40190898_1
3e800001_c54967f3_b8a2b23b_xxxxx_x | b8a2b23c_0
ce7feff8_7e840fff_8f781074_xxxxx_x | 8f781074_1
bf03ad95_c07fffff_3e03ad95_xxxxx_x | 3e03ad96_0
df88001e_c3ffeffe_5b08089f_xxxxx_x | 5b0808a0_0
3e800001_c07fffff_bd800001_xxxxx_x | bd800002_0
b580002e_df7ff0ff_158007af_xxxxx_x | 158007af_1
3e800001_c0877fff_bd71d48f_xxxxx_x | bd71d48f_1
410207fe_3d7fe0fe_430217c0_xxxxx_x | 430217c0_1
3ec2bee5_c07ffffe_bdc2bee6_xxxxx_x | bdc2bee7_0
40fff7df_df003ffc_a17f782b_xxxxx_x | a17f782b_1
3e800001_c07ffffe_bd800002_xxxxx_x | bd800002_1
33800802_b57fef7f_bd801043_xxxxx_x | bd801044_0
bf80fbff_c0800000_3e80fbff_xxxxx_x | 3e80fbff_1
457ff7e0_417e0001_4380fdeb_xxxxx_x | 4380fdeb_1
3e800001_c0800000_bd800001_xxxxx_x | bd800001_1
b8efffff_be088188_3a610b8a_xxxxx_x | 3a610b8a_1
3e800001_3edc9911_3f148ab1_xxxxx_x | 3f148ab1_1
40ffc07e_c00c52a3_c0694adc_xxxxx_x | c0694adc_1
2f900400_c0800001_ae900401_xxxxx_x | ae9003ff_0
41800ffe_313f0d13_4fab991a_xxxxx_x | 4fab991a_1
3e800001_c0800001_bd000000_xxxxx_x | bd800000_0
adf00100_3f7c0002_adf3d03f_xxxxx_x | adf3d03f_1
3e800001_b388001f_ca70f0bb_xxxxx_x | ca70f0bc_0
010f0cb0_9d8bffff_a302c9c6_xxxxx_x | a302c9c6_1
5ffffffa_c0ffffff_de7ffffb_xxxxx_x | de7ffffb_1
3e800001_c0ffffff_bd000001_xxxxx_x | bd000002_0
13000106_21840001_30f84009_xxxxx_x | 30f8400a_0
3e800001_5fdffdfe_1e124a75_xxxxx_x | 1e124a75_1
bd7f7dff_bf1f30e9_3dcd6eb1_xxxxx_x | 3dcd6eb1_1
cd8005ff_c0fffffe_4c000600_xxxxx_x | 4c000600_1
bdfffc02_debc091b_1eae4119_xxxxx_x | 1eae4119_1
3e800001_c0fffffe_bd000002_xxxxx_x | bd000002_1
3e800001_33bf7a22_4a2b21fd_xxxxx_x | 4a2b21fd_1
c12c07a5_bd800000_432c07a5_xxxxx_x | 432c07a5_1
151c0000_cb800000_891c0000_xxxxx_x | 891c0000_1
d9000080_4680ffee_d1fe0519_xxxxx_x | d1fe051a_0
3e800001_cb800000_b2800001_xxxxx_x | b2800001_1
33e1ffff_5e20001f_1534cca9_xxxxx_x | 1534cca9_1
3e800001_4ebe0000_2f2c7693_xxxxx_x | 2f2c7693_1
38ff7ffa_b77bf800_c101cb38_xxxxx_x | c101cb38_1
35803ffa_cb800001_a9803ff9_xxxxx_x | a9803ff9_1
4b80403e_d6410000_b4aa1d80_xxxxx_x | b4aa1d81_0
3e800001_cb800001_b2000000_xxxxx_x | b2800000_0
beffffff_c1fffffb_3c800002_xxxxx_x | 3c800002_1
3e800001_df40003f_9eaaaa73_xxxxx_x | 9eaaaa74_0
5337280c_cbffffff_c6b7280c_xxxxx_x | c6b7280d_0
6d8007de_3b20a381_71cc08e2_xxxxx_x | 71cc08e2_1
3e800001_cbffffff_b2000001_xxxxx_x | b2000002_0
c0edf0ca_df00083e_216de179_xxxxx_x | 216de179_1
3e800001_be29b8ce_bfc1119d_xxxxx_x | bfc1119e_0
c1800000_cfb7c841_31324c47_xxxxx_x | 31324c48_0
4e9fff80_cbfffffe_c21fff81_xxxxx_x | c21fff81_1
fe802fff_bf6e138c_7e89d68e_xxxxx_x | 7e89d68f_0
3e800001_cbfffffe_b2000002_xxxxx_x | b2000002_1
be00001b_be8080ff_3efeff3b_xxxxx_x | 3efeff3b_1
3e800001_4f077fff_2ef1d48f_xxxxx_x | 2ef1d48f_1
e8da0c9d_3fcd1a8f_e8881437_xxxxx_x | e8881437_1
14216027_4e70003f_052c221e_xxxxx_x | 052c221f_0
3e800001_3fffffff_3e000001_xxxxx_x | 3e000002_0
4201aa61_3e000013_4381aa4e_xxxxx_x | 4381aa4e_1
401bc88c_fe800001_811bc88b_xxxxx_x | 811bc88b_1
bdff7ff7_317bff00_cc01c79b_xxxxx_x | cc01c79c_0
c0807ff7_4077efff_bf84adb0_xxxxx_x | bf84adb0_1
3e800001_bfffffe0_be000010_xxxxx_x | be000011_0
5eea499e_ce068ca3_d05ee221_xxxxx_x | d05ee221_1
3e800001_3d807dfe_407f04fd_xxxxx_x | 407f04fd_1
490087ff_becb96f0_c9a19e86_xxxxx_x | c9a19e86_1
cffc0020_fefffffe_107c0022_xxxxx_x | 107c0022_1
3d801f00_bc807e00_c07f42ba_xxxxx_x | c07f42ba_1
417fbf80_bde5aa82_c30e894b_xxxxx_x | c30e894b_1
3e800001_3e80000a_3f7fffed_xxxxx_x | 3f7fffee_0
407ffdfc_b9b1c577_c638522d_xxxxx_x | c638522d_1
be80000d_be6ffff7_3f88889b_xxxxx_x | 3f88889c_0
5fff007f_d380201f_cbfec094_xxxxx_x | cbfec091_0
3e800001_cfeffff8_ae08888d_xxxxx_x | ae08888e_0
30001ffe_3f0ff7fe_3063d3c4_xxxxx_x | 3063d3c4_1
c7003fde_4f7f8200_b7007f1c_xxxxx_x | b7007f1d_0
49ffffe7_cc2994b4_bd413aa3_xxxxx_x | bd413aa3_1
3fa10000_3f3c5daf_3fdacee0_xxxxx_x | 3fdacee1_0
f0dfffbf_bb883fff_74d26f92_xxxxx_x | 74d26f90_0
c1feffbf_417dfbfe_c00082e8_xxxxx_x | c00082e8_1
3e800001_b87ff7f7_c5800405_xxxxx_x | c5800406_0
41ffe7fe_4120007f_404cb8f8_xxxxx_x | 404cb8f6_0
c38fefff_5e04007f_a50b92de_xxxxx_x | a50b92de_1
40ff01ff_d57feffb_aaff11f5_xxxxx_x | aaff11f5_1
3effffff_beffdffd_bf801003_xxxxx_x | bf801003_1
3e7ffdf0_3c8000ff_417ffbf2_xxxxx_x | 417ffbf2_1
12174264_450010ff_0c972e51_xxxxx_x | 0c972e51_1
41e07ffe_baff87fe_c660e96d_xxxxx_x | c660e96d_1
4283efff_409ff000_41532eb6_xxxxx_x | 41532eb6_1
bd6fff7f_c07a6c83_3c75578e_xxxxx_x | 3c75578e_1
3effffff_277ff7ef_57000408_xxxxx_x | 57000408_1
a97befff_4d800001_9b7beffd_xxxxx_x | 9b7beffd_1
aeeb0399_40604000_ae0624df_xxxxx_x | ae0624df_1
3eed8c5c_017fffdd_7ced8c7c_xxxxx_x | 7ced8c7c_1
3effffff_c05ffffe_be124925_xxxxx_x | be124925_1
c1840003_3dfbfff6_c306186a_xxxxx_x | c306186a_1
c14c2f4b_c1f00001_3ed9cc0b_xxxxx_x | 3ed9cc0b_1
dea17fb8_cf7fefdf_4ea189e5_xxxxx_x | 4ea189e5_1
43f7ff80_a8900007_dadc714b_xxxxx_x | dadc714b_1
bf881000_be000202_41080dde_xxxxx_x | 41080dde_1
5e80087e_bd5f52b2_e092c466_xxxxx_x | e092c466_1
cb8000c0_c03589d5_4ab48181_xxxxx_x | 4ab48181_1
3effffff_3d7ffdfc_41000101_xxxxx_x | 41000102_0
4e00ff7f_3e7ffc02_4f010182_xxxxx_x | 4f010182_1
bda00fff_3411b9c2_c90c97cd_xxxxx_x | c90c97cd_1
c4003fef_c504000e_3e78b9f3_xxxxx_x | 3e78b9f3_1
3effffff_5e80ffff_1ffe03f9_xxxxx_x | 1ffe03f9_1
4180007b_beb4c163_c235494b_xxxxx_x | c235494b_1
33c3ffff_4e003f80_25439ef3_xxxxx_x | 25439ef3_1
cbffdfff_b69001fe_54e36ea1_xxxxx_x | 54e36ea1_1
bf7ffe02_417befff_bd820f60_xxxxx_x | bd820f60_1
409effff_33800000_4c9effff_xxxxx_x | 4c9effff_1
a9fdfff0_01000017_e87dffc2_xxxxx_x | e87dffc2_1
3effffff_33800000_4affffff_xxxxx_x | 4affffff_1
3effffff_cf81fc00_aefc1784_xxxxx_x | aefc1782_0
3f78ffff_33800001_4b78fffd_xxxxx_x | 4b78fffd_1
4f80001f_ae87bffe_e07162c6_xxxxx_x | e07162c7_0
3effffff_33800001_4afffffd_xxxxx_x | 4afffffd_1
3effffff_c9326c1a_b537a779_xxxxx_x | b537a779_1
c3f8007e_38000017_cb780051_xxxxx_x | cb780051_1
2effbffd_b3fffbde_ba7fc41e_xxxxx_x | ba7fc41e_1
3effffff_33ffffff_4a000000_xxxxx_x | 4a800000_0
41a00200_33800403_4d9ffcfc_xxxxx_x | 4d9ffcfc_1
3effffff_787fbff7_0600200c_xxxxx_x | 0600200c_1
417f01ff_4577fffa_3b839df2_xxxxx_x | 3b839df2_1
df040003_33fffffe_ea840004_xxxxx_x | ea840004_1
3effffff_33fffffe_4a800000_xxxxx_x | 4a800001_0
3effffff_6a79f43f_14031898_xxxxx_x | 14031898_1
bf790000_b8ff59e4_45f9a1fa_xxxxx_x | 45f9a1fa_1
480041ff_3e800000_490041ff_xxxxx_x | 490041ff_1
c18ffe00_c0080fff_410775b7_xxxxx_x | 410775b7_1
3effffff_3e800000_3fffffff_xxxxx_x | 3fffffff_1
3effffff_3dde5666_4093612a_xxxxx_x | 4093612a_1
3de007fe_40800022_3ce007c2_xxxxx_x | 3ce007c2_1
be52f5f6_3e800001_bf52f5f4_xxxxx_x | bf52f5f4_1
47fffdfd_8c2503e3_fb4691d2_xxxxx_x | fb4691cf_0
3effffff_3e800001_3ffffffd_xxxxx_x | 3ffffffd_1
f640ffff_7eff7e00_b6c16233_xxxxx_x | b6c16233_1
3effffff_c14ad48d_bd218dc7_xxxxx_x | bd218dc5_0
41dfffff_3effffff_425fffff_xxxxx_x | 42600000_0
bd840006_341942d2_c8dc7c9c_xxxxx_x | c8dc7c9c_1
3effffff_3effffff_3f000000_xxxxx_x | 3f800000_0
de7fefbe_c8ffffdd_54ffefe1_xxxxx_x | 54ffefe1_1
3effffff_5f803fff_1eff8043_xxxxx_x | 1eff8041_0
c2aa853c_c99c6deb_388b87bc_xxxxx_x | 388b87ba_0
b7000013_3efffffe_b7800014_xxxxx_x | b7800014_1
de7ffebe_4e1032c5_cfe33cff_xxxxx_x | cfe33cfd_0
3effffff_3efffffe_3f800000_xxxxx_x | 3f800001_0
3effffff_df73e41b_9f065ae6_xxxxx_x | 9f065ae6_1
c8c0003f_cbce5ee6_3c6e2caf_xxxxx_x | 3c6e2caf_1
0107fffd_3f000000_0187fffd_xxxxx_x | 0187fffd_1
3effffff_3f000000_3f7fffff_xxxxx_x | 3f7fffff_1
bb8007fd_3b80c000_bf7e921f_xxxxx_x | bf7e921f_1
3effffff_c000103e_be7fdf87_xxxxx_x | be7fdf87_1
bff0b277_dffdfe00_1f72998f_xxxxx_x | 1f72998f_1
45c02129_3f000001_4640212a_xxxxx_x | 46402127_0
3effffff_3f000001_3f7ffffd_xxxxx_x | 3f7ffffd_1
3effffff_dee07ffe_9f91f5bd_xxxxx_x | 9f91f5bd_1
b45ffbff_4ff8ffff_a3e647f8_xxxxx_x | a3e647f8_1
5f60001e_3f7fffff_5f60001e_xxxxx_x | 5f60001f_0
c14000fe_beffdbff_41c01c02_xxxxx_x | 41c01c03_0
3effffff_3f7fffff_3e800000_xxxxx_x | 3f000000_0
4effff06_a77fbffc_e7001f8d_xxxxx_x | e7001f8d_1
3380ffc0_bf94ae3b_b35e1caf_xxxxx_x | b35e1caf_1
3e3fc47b_3f7ffffe_3e3fc47c_xxxxx_x | 3e3fc47c_1
40ff0100_bf5687c0_c1182613_xxxxx_x | c1182611_0
3effffff_3f7ffffe_3f000000_xxxxx_x | 3f000001_0
3effffff_4100080f_3d7fefe2_xxxxx_x | 3d7fefe2_1
40000013_ce00027f_b17ffb28_xxxxx_x | b17ffb28_1
0c000403_3f800000_0c000403_xxxxx_x | 0c000403_1
a37fff20_23000060_bffffe60_xxxxx_x | bffffe60_1
3effffff_3f800000_3effffff_xxxxx_x | 3effffff_1
4f19eec9_c088799f_ce105fa1_xxxxx_x | ce105fa1_1
3effffff_3cfffffa_41800002_xxxxx_x | 41800003_0
32200040_41e07ffe_2fb67376_xxxxx_x | 2fb67377_0
befff03f_3f800001_befff03d_xxxxx_x | befff03d_1
c07f801f_3edd396e_c113d505_xxxxx_x | c113d505_1
3effffff_3f800001_3efffffd_xxxxx_x | 3efffffd_1
3a87ffff_cc83ffbf_ad83e138_xxxxx_x | ad83e138_1
3effffff_4e87fffd_2ff0f0f8_xxxxx_x | 2ff0f0f5_0
41ffe000_4081feff_40fbf231_xxxxx_x | 40fbf231_1
3effffff_3fffffff_3e000000_xxxxx_x | 3e800000_0
df87fdff_df081fff_3fffc00f_xxxxx_x | 3fffc00f_1
41aa6e47_27a2e8b8_5985e8f3_xxxxx_x | 5985e8f0_0
720ffeff_3ffffffe_718fff00_xxxxx_x | 718fff00_1
be4fffff_4a6fefff_b35deca9_xxxxx_x | b35deca9_1
3effffff_3ffffffe_3e800000_xxxxx_x | 3e800001_0
b3cd9012_407eff7e_b2ce5ed9_xxxxx_x | b2ce5eda_0
5e04ced7_4f7fc00e_4e04f00c_xxxxx_x | 4e04f00c_1
dd000dff_40000000_dc800dff_xxxxx_x | dc800dff_1
51400000_7efc1fff_11c2f36f_xxxxx_x | 11c2f370_0
3effffff_40000000_3e7fffff_xxxxx_x | 3e7fffff_1
5effff7e_df8200fe_befc0d54_xxxxx_x | befc0d55_0
3effffff_0700003f_777fff81_xxxxx_x | 777fff81_1
40801fbe_3deffefe_4208aaf7_xxxxx_x | 4208aaf7_1
3e9f9870_40000001_3e1f986f_xxxxx_x | 3e1f986f_1
b176c316_bf7ffff1_3176c324_xxxxx_x | 3176c324_1
3effffff_40000001_3e7ffffd_xxxxx_x | 3e7ffffd_1
3effffff_bffffe10_be8000f7_xxxxx_x | be8000f8_0
cb9ffff7_b2d16575_58439c1a_xxxxx_x | 58439c1a_1
bf01ffbf_407fffff_be01ffbf_xxxxx_x | be01ffc0_0
c0800201_015772db_fe9819ea_xxxxx_x | fe9819ea_1
3effffff_407fffff_3d800000_xxxxx_x | 3e000000_0
ce001007_dc7effef_310090a0_xxxxx_x | 310090a0_1
3effffff_337f00ff_4b007fff_xxxxx_x | 4b008000_0
feffcfff_407ffffe_fdffd001_xxxxx_x | fdffd001_1
c17ffe3f_df9007ff_21638008_xxxxx_x | 21638008_1
3effffff_407ffffe_3e000000_xxxxx_x | 3e000001_0
5effff7b_63dfffbe_3a924903_xxxxx_x | 3a924904_0
